video_id,video_title,comment_text,comment_likes
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Would appreciate an honest answer....I am doubting between the xgimi 20 base and pro....  the price here in the netherlands is around 400 euro's more....which is stretching my budget.... and here is the question... how much sharper as it goes for image quality,  is the pro compared to the base? Hope you can help me make a decision! Thanks up front!",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Stupid question: At 12:02 you show optical lens shift/zoom, but the white area stays the same. Is that just the projector screen, or does the lighted area stay fixed no matter what, even for optical shift/zoom adjustments?",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,@thehookup I am curious how these results would change if at all in a room with moderate ambient light. I am looking for a projector I can use during the day. So maximum lumens is a large priority.,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Great video and review! Best ever seen! Great stuff like this has to be complimented valued much more next to all the flashy ""buy this, buy that!"" Crap on the Internet. This is really the needle in a hoepile",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Amazing video, currently on Amazon Spain the Xgmi 20 is 1.439€ and the Hisense M2 pro is 899€, for that much of a price difference the Hisense feels like a deal for sure",1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"I appreciate this video, and you seem to be the only expert on the internet who actually tests these things, but what about the 500-1000 range? 
The sub 500 ones all have pretty glaring downsides, while the 1000+ one are just too much for what I want it to do. 
Information about projectors in that range is very bad, with people only recommending projectors that only exist on US 2nd hand marketplaces. 

Are there no good projectors in that range, or what is the reason why there's almost zero information?",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"I have an older LG HU80KSW, would this XGIMI 20 be an upgrade or equal?",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"I just purchased the epson studio flex plus:,( after watching this I wish I would’ve waited and purchased something else",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Up here in Canada. The valerion plus is 1400$can. And the xgimi 20 is 2900$. Its not even close . The nexigo is 1500$can. The xgimi should not be in this category.,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"@TheHookUp, how do you measure noise levels (what distance and placement)? I'm doing some measurements myself and wanted to keep them comparable.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Another awesome video!! 
I purchased the jmgo n1 ultra on kickstarter just under 3 years ago. Already 2 dead pixels.

I also had a dead pixel issue with my previous projector optoma uhd50x. 

Worried to purchase another ""4k"" projector, using the same dmd chip as im told most projectors at that price point do.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Do you have any experience with xgimi support? I really want to get this projector in just worried about their customer support. I’ve heard horror stories,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Fantastic video thank you,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,i wish we had a UK youtube reviewer who was an indepth as this.  Unfortunately the UK prices are way higher than the US prices :(,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Can i use XGIMI Horizon 20 to project on my ceiling as smooth as the hisense m2 pro? Which is better on this part please @thehookup,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,its such a shame the Horizon 20 is over $3200 here in Canada.,1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"For me it's always interesting if a projector supports 2k 120hz, it's usually described that it supports 4k 60 or fullhd 240. But I think most people would play games in 2k 120 hz",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Hello sir thks to u i got the streamaster plus and im in love with it

For the moment im using a white wall but im asking for someone who wants the best image quality or contrast 

If i used an ALR screen will it improve m'y viewing expérience ?

I see alr black diamond and alr grey cristal im lost with all of those names 😅

Ty for your time sir 

U r the best ❤",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Been waiting for the Horizon 20 to release in Australia, sadly it’s launched at $4000 AUD (~$2700 USD). 

Is the M2 pro a much better deal at $1700 AUD (~$1150 USD) - been as low as $1000 AUD. Do you think the M2 pro would be usable in daytime in a room with blinds shut ?",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,İs the GP520 to go with a 120”  vividstorm ALR longthrow screen for like 2600€? Or a triple laser like horizon 20 (pro) or valerion pro (2)with a white 120” elitescreens for the same price range?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Thanks for the great video! Which would you chose between the Valerion StreamMaster Plus and the XGIMI Horizon S Pro?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Thank you for this review. One question though. Why convert 24fps to 60fps?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Plus 2 now has anti RBE. All the valerion projectors have it now🎉,1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Hisense M2 Pro vs Nexigo Trivision Ultra or the new JMGO N3 Ultra (chinese version) which would you pick?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Would love to see a video on pure blackout home cinema fixed projectors that do not cost $5000!,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Any recommendations for a budget projector up to 1000$ that will be in a constant black out (no windows) room and no need to be portable. Sound quality does not need to be good as I plan to connect to a soundbar. I was thinking of getting a pre-owned benq of some kind. Also does not need to have amazing keystone or autofocus as will be fixed. Also will be using a fire stick so does not need to have great in built options. I know the nexigo pj40 is constantly recommended on this channel but I was looking for something with a bit more quality. Will only be used for watching movies.,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Thanks man, this was really well done. Great format, right to the good stuff.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Jmgo n1s 4k vs Hisense m2pro .....which is better....?🙏,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"I understand an update to the xgimi horizon 20 was done, do you have any idea if this fixed the contrast issue which a gave it a low score. Thanks",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"The Valerion is currently available in Europe for just under €1,000. Can you tell me anything about the Valerion's offset? I can't find any information about it anywhere.
Many thanks in advance.",1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,The xgimi is 2600$ and the benq is 1000$ (cad) no wonder it performs better...,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,@thehookup do you know if there is a huge difference between hisense m2 pro vs vidda m2 pro?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Hi , can u make a video of best home theatre sound system for projector … top to bottm ….plz",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"damn, partner was looking forward to get the epson... would you recommend it as a secondary screen for casual netflix streaming maybe play on the switch? as a secondary screen for her to keep busy while im on the desktop??? or are the jmgo & hisense better quality and value? cos then  i might need to do some convincing her out of that aesthetic lols 

ps great video",1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"You are incorrect as “bedside” stands.  

I’ve got the Epson EF72. Although I am satisfied with the image and sound quality as a bedroom projector. I has a major downside. This is that while setting the projector on a nightstand it can’t project an image centered on the ceiling above your two-persons bed!

You can only achieve that when you place a thick book or some wooden blocks underneath the stand tilting the entire machine towards the bed!",1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,I got a cheap projector on amazon and feel sick when watching. Does this mean i will feel sick with the ones reviewed in this video ?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Alright, Bought a projector in this price class based on your recommendation.
I was trying to keep it around a grand.

I set out to buy the xgimi Horizon 20 hoping to get a deal.   Unfortunately , the price has gone up to about $1450.  Surprisingly, your number two pick on the list was down to $999 from $1499 at time of your video.  Amazon even had used like-new ones for $899. The last several times I took that option they sent me new stuff.  So I gambled and bought it.  Can't wait to try it.  I've never had a nice projector before.  My current one is a yaber k1.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Hi, thank you for this excellent review it helped me solidify my choice of the JMGO, could you please tell me which colour mode you found to be the most colour accurate?",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,streamaster plus at 899 us right now :),0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Would you the best for fps games?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Hlo sir iam using Epson 880 home cinema now want to upgrade with gp520 .is it worthy?
Love from Nepal🇳🇵❤",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,OUTSTANDING testing! Thx for being so thorough! Really helps an analytical buyer like me. I’ll use your link as soon as I buy :),0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Thank you so much for the great video! I watched all of your content carefully and noticed that some of the projectors featured are not available for purchase here in Europe.

However, I found five models that are currently available online in Austria:

✔ BenQ GV50
✔ JMGO N1S
✔ Dangbei Atom
✔ Dangbei N2
✔ Magcubic HY450",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"@TheHookUp can you try reviewing Pixpaq Ray Gold projector?

It is a great projector at 300 dollars with all bells and whistles

Thankyou",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,How could the Xgimi win if the dark scenes with the purple tint were the worst of all projectors?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"I've never seen a tech comparison video this detailed, thorough, and decisive. THANK YOU. More than earned a subscription and will be checking the rest of your videos.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,would you choose the horizon 20 over the horizon s max ?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,You need a category from $500 to $100...,13
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"I bought the Horizon 20 and am really happy with it's performance, hopefully with the DBLE fix making it even better...hopefully. I also have the Formovie V10 I purchased a few years ago after seeing the review here. Wish it had the Formovies industrial design as the Horizon casing is certainly not a looker. Otherwise, nice features for the price I paid. At the current price, I probably would not have purchased though, instead going with a Valerion.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Hi can you give Canadian link for Horizon 20 ?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"i really liked the Epson form a how it looks perspective. After this review i feel stupid choosing it, i guess the living room will have something uglier but of better quality",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Yikes, as of December 25th 2025, the XGMI Horizon 20 price is now $1699 on Amazon",4
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Love the reviews and all the data. Purchased the Horizon 20 and returned it 3 days later. The laser speckle on my Silver Ticket 1.0 gain screen was really bad. Went back to my 2021 Nebula Cosmos 4k. 1100 lumens. I feel like lumens are overrated. The horizon 20 was brighter but not as much as I would expect. 

I did not want to invest in a new screen that handles the laser better. 

Starting to think the projectors have a strong diminishing returns.",1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,lol horizon 20 is 3k in my country... That's life,1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Hisense M2 pro or  Benq gp520 or Xgimi horizon ultra ? which is a better projector ?
Valerion plus is not available in my country",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Hey, I'm trying to find your review on the new 2025 Wanbo Mozart 1 Pro New but it is nowhere to be found. What do you think of it as a projector and would you recommend anything else in image quality for that price? I'm looking mainly at using in a dark bedroom, projecting onto my wall.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"As always love your reviews! The only ones I really trust on YouTube. Quick question - as the XGIMI was such a clear winner, if you kept going up in price at which point do you think it would be beaten? Thanks and have a great Christmas.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,I rarely leave youtube comments but your projector videos are GOATED. I can actually trust you.,7
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Hisense m2 pro advertised contrast only 1000:1 still looks so good?😮,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Valerion StreamMaster Plus or formovie x5? They are the same price now,1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"XGIMI horizon 20 (base) ordered. It’s great. Even tho it’s not recommended, I use the auto correction. It makes setup so convenient… quality is still awesome.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Do you think the XGIMI HORIZON 20 is worth $300 more than the XGIMI Horizon S Max (for just tv/movie watching, don’t use for gaming )? I’m a noob but seems like they’re pretty similar…",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Has xgimi fixed the black level issues yet?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,@18:28 undisputed king - XGIMI 20 🎉🎉🎉,2
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Video idea, make a short video comparison between the winners of the different categories. Eg sub 100 vs sub 500 vs sub 1500 etc.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,I need a video like this for ceiling mount... starting to want to replace my old HT3550 (getting noisy),0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Which is best projected side by side with the wall?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,This is helpful. But what is THE BEST to projector a fake window?!?!,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Is difference in overall picture quality between M2pro and valerion significant? I’m stuck between these two. Willing to sacrifice some picture quality for optical zoom on M2 but if difference is big then I will go with valerion. Thanks,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Thanks for this very comprehensive review! For the Hisense M2 Pro that you mentioned being a recommendation for bedside ceiling projection, is there any way to get the image more centered over the bed if placed on a nightstand? The Benq GV50 had an added tilted to the base that helped center the image but didn't see how the Hisense or the JMGO would be able to accomplish something similar.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Hi, I received my Xgimi horizon 20, ive been testing doing a little tweak to colors etc.

So I see the picture washed out from sdr, hdr and dolby vision content, no matter what I do to fix it , its like a sensation of a foggy image. 

I was expecting to be blown away by this Horizon 20 because all of the specs on paper.

I have a Dangei Atom and the colors are lively and pop up way more.

Is it something that im doing wrong with the settings? Please if you could help me out with this issue, thanks

One last thing the enhanced black level does not engage when switchig to on and off, not even turning purple like your video.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Hi, I have an Optoma UHD50X 4K projector that's now showing many dead pixels. With a budget of about $500, would you recommend buying a new projector that's similar or better, or trying to repair the Optoma? Thanks!",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Could you do a double take on the dB output for the JmGO? Other reviews state two 10w speakers same as the m2 pro. Hard to believe it is 3.5x the perceived loudness.,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"I received my Hisense M2 Pro today, and although I'm used to very good picture quality from two OLEDs, including an LG 77 C2, I'm very satisfied with the picture quality.

In fact, it's even too bright in a completely dark room; I had to turn the brightness down considerably.

The only noise I notice is the fan; the projector is directly above my head on the bed. It's like a faint whirring sound. I'm worried it will bother me when I'm watching movies.

My question is: based on the video, the Xgimi Horizon 20 sounds a bit quieter (more of a whoosh than a whir). Is that correct? And is it worth spending over €700 more just for that? (German prices)
I don't need the increased brightness.",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"I just want to say - absolutely amazing review. And the way you engage with everyone in the comments and answer their questions is amazing. A lot of the comparisons and questions I had were already asked there and you replied to all of them. Really, kudos - top-notch work!",1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"I really love your Videos!

And I have a question 🤣
Right now the JMGO N1S Ultra is in sale for 1300€.The Horizon for 1450€. 
Arent These two more comparable than the comparison with the Small JMGo N1 S?

I am going to use it for Movies Most of the time, but if I want to Game with Friends on my Couch I dont want an annoying Input lag.

The small JMGo N1 S in this Video has a good Input lag, But the bigger one  JMGO N1S Ultra has a very Bad Input lag in one of your older Videos. How does that come?

Which one should I get?😅",1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,I got the Horizon 20 for U$S 1180 on black friday sale at Amazon. Can't wait for it to arrive!,10
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,XGIMI Horizon 20 is freaking 2800+$ where I live.,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,anyone knows where and how to get the fix to use 15000:1 contrast dynamic ratio that is mentioned in this video ?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,XGIMI updated their firmware and is talking about improved black levels. Will there be a video about it?),0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Whar about brightness w dE < 3?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Jmgo N1s 4k or xgimi horizon pro?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,The horizon 20 is unavailable on Amazon now 😢,1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Thank you! Now subscribed!  I already had the XGIMI in cart - even less $s now for BF on amazon.  Upgrading from Panasonic PT-AE8000U - so big jump.  What I still need, if you know of one - is a simple (hold position) HDMI splitter = 1 in and 2 out, where the switch HOLDs its position regardless of inputs into the source AV receiver (HDMI output, all individual video/audio sources input to AV receiver, surround sound Bose 5.1 AV Receiver audio output); the splitter I have works but reverts to the first out position (TV) when any source changes (and shrinks the image to a fraction = forces multiple devices resets to get corrected).  So, thank you - this solves my research and I will get the XGIMI, just need a MUCH better HDMI splitter (TV vs Projector). HAPPY GOBBLE!",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,Have you review the hisense L9Q  since it's November  firmware update if so do u still feel like its not worth the money?  Im looking  at it and the PX3-PRO,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,INSANE quality review. Thank you for your excellent work.,1
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,At $999 would the Valerion be considered the best value on this list?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Hi Bro between these which one is best at all?
(horizion 20, C2 ultra)
Thanks",0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,I just figured out that I'm very sensitive to the rbe rainbow effect sadly. I keep seeing it all the time and laser puts a lot of strain on my eyes. Even today after watching I start seeing it outside driving the bike through the dark night :((  I think I need to sell m newly bought hisense c2 pro.... which of these has the least 🌈 rainbow effect?,0
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Thanks again,  just purchased the Horizon 20 on your recommendation for $1200 on Amazon.",30
9QqnfJ0-I_s,This Projector Shouldn’t Cost Under $1500 – The Ultimate Value King,"Would the Wemax Nova Pro being $1500 an Amazon make it the best projector under $1500 for a dark room, beating your top pick of rhe Horizon 20 for $1200? Also considering the Epson Home Cinema 3800 4k for S1500. Out of those which would you pick for a dark room ?",0
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,The horizon series look ugly,0
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,would you recommend the elfin flip over the mogo 2 pro,0
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,I have an older halo+  can I get the updates?,0
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,I don’t care about built in speakers since I will have dedicated home theater soundbar and speakers anyway. I just want a smaller and less pricy version of ust aura 2 projector!,1
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,What is the biggest difference between the horizon ultra and the s max ?,2
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,"Xgimi just don’t seem to understand Western Markets, they think we’re Chinese, right down to the gambling spinning wheel on their website. Chinese will bet on two flies crawling up a window 😂. Needs to be more concise, showing difference in brightness between Horizon Pro and Max, let’s see them side by side. Then how’s the Rainbow Effect? Usually Xgimi are good in this aspect, never mind the IMAX or Dolby vision, does it screw your eyes up if RBE sensitive?",4
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,Why no shipping to Poland? :/,0
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,"I have the Horizon Ultra and sometimes the volume display shows up on screen when I'm not touching the volume button, any suggestions? Love it so far",1
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,This video looks so cheap. How could a company put out stuff like this and expect to be taken seriously?,8
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,"Feedback- the lack of connectivity is a big Nono. Ultra had it and better Wi-Fi 6, then S series dropped it all. Not even an audio output.",3
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,"Wi-Fi 5 for the top line projector ? Step backwards from the WiFi 6 in Ultra, why?",0
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,Hola hacen envíos a Perú como me contacto con ustedes gracias,0
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,the lineup needs a smaller and cheaper UST 1080p version of the AURA 2 for small apartments. The 3K price tag is just too steep vs tv alternatives at which point its a fairly niche offering.,7
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,Just ordered the aura 2 🎉,2
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,Why do the new horizon models not run with google tv? :(,5
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,the XGIMI horizon s max would be perfect for my home cinema,0
SPPILgmtSZA,Choosing the Right Projector: XGIMI Buyer&#39;s Guide,"When is the ceiling lamp coming to the international market , but with actual great specs",0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Is it possible to run an extra cable through the base of the projector stand? Eg an Apple TV power outlet,0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,"Optoma UHZ5000 also is a (2) Laser Projector with Dolby Vision, 4K and 3D support",0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,No Netflix,0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,is he drunk?,1
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Shivam,0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,"Quero um, não tem aqui no Brasil ""/",0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,2 times the same ?!!,0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,You sound so sloppy,1
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Designed and made in China. Source responsibly,1
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Don't know why. This design looks uglier than previous models. Previous models look better.,0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,If only the actual video had more fucking pixels so I could see the resolution on the projector,2
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,What screen is this in video and what size?,0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,And thanks to Xgimi for another advert.,3
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,can you compare this with horizon pro 4k? i have it and want to switch,3
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,uts is。the king,0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,There is a major issue with this projector which is dynamic contrast is beyond worse than other competing products and black level is under average and the stated brightness just like any other companie do they lied about the numbers the real life brightness is 30-45 % less brightness which is sad and pathetic!,6
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Which screen is used?,0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Price,0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,What stand are you using?,2
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,"Noooo, it’s not the ex-Jimmy like it’s some sort of 1980’s BBC ped0 TV presenter! It’s the XGIMI (“ex-gimme” like gimme this amazing projector)",0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Xgimi are paying YouTubers out the ass to promote this thing,2
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,which stand do you use?,2
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,It’s £1700 😂😂😂😂😂😂😂😂😂,1
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Where is that stand from? Cant find it on xgimi website in that colour or one that supports 5.2kg,5
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,"Too bad its a whopping $2600, otherwise this is pretty cool",0
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,u talk to close to the mic bro.,1
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Hi ! Great video ! Is this kind of projector comparable to the likes of the optoma UHZ65LV or not ? I’m building my own home theater but don’t understand much about projectors,1
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,Thank you ! Can you please the link for the projector stand,1
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,"Saw this in mrwhosetheboss, 

I think you explained it better than him.",5
ww0LABMFAng,XGIMI Horizon Ultra - World’s First Long-Throw Projector with Dolby Vision,The mainstream projector in 30 years,21
rxFyXkX5lcM,Why You Should Buy an XGIMI 4K Projector,Price,0
rxFyXkX5lcM,Why You Should Buy an XGIMI 4K Projector,???,1
